logFC	AveExpr	t	P.Value	adj.P.Val	B
HINFP	0.15115873970059	4.99742110818811	3.25864734234179	0.00152026748048798	0.999872044000212	-1.83427733538155
GSTM2	0.48240283243441	4.41037473836888	3.1990401107708	0.0018364121787842	0.999872044000212	-2.03349832270507
SUPT7L	0.15217006394519	5.67667309533936	3.10485584876059	0.00246320350640356	0.999872044000212	-2.04697618086498
FAM166B	0.341286413411748	-0.274254796208504	3.42284501498105	0.000892531571349187	0.999872044000212	-2.10929260532203
TTLL10	0.318007185132739	-0.428990518878893	3.37183680752513	0.00105510836599185	0.999872044000212	-2.13574220844945
RHOD	-0.259132107128268	-0.636958744504424	-3.27866514336966	0.00142604936992963	0.999872044000212	-2.14274334478094
DAB2IP	-0.583139649720919	1.00425284572071	-3.58533561696662	0.000517936467930427	0.999872044000212	-2.14658137206093
ADCK1	0.31067029505403	3.56472691238362	3.16536597533216	0.00204110666307043	0.999872044000212	-2.32113701567954
DDX11	0.666622341139563	4.20806569670251	3.00266280580377	0.00336437424298379	0.999872044000212	-2.40494046707559
CXCR6	-0.405707786698122	4.03624875032353	-3.0595883021677	0.00283049965267549	0.999872044000212	-2.43493485323482
RHOU	-0.23779939476744	4.5594129597679	-2.96551560775425	0.00376139201968975	0.999872044000212	-2.45920113013035
SLC8A1-AS1	0.292237510657129	-0.608177589625737	3.11665001820658	0.00237505354369719	0.999872044000212	-2.47051620077974
MZF1	0.240724470451507	4.85350324707281	2.89849396283685	0.00458877588976928	0.999872044000212	-2.5008044949286
TRGJP	-0.230605082541504	-0.709599788019914	-3.02184971257188	0.00317482517265226	0.999872044000212	-2.53557128586647
AGBL2	0.438445805454747	1.38889965287479	3.31958744752133	0.00125018523200682	0.999872044000212	-2.62758886364304
DUSP19	-0.374575686727653	1.20405687018958	-3.25815021598297	0.00152267972240058	0.999872044000212	-2.65108736759262
C7orf25	0.241279608483781	-0.681207094118133	2.94544939215486	0.00399341142218544	0.999872044000212	-2.70161791845225
ZNF433	0.4122306322455	0.576414636260958	3.15082570342357	0.00213589763035545	0.999872044000212	-2.72100510121339
ZNF32-AS1	0.237005443697718	-0.325378892122872	2.99200732585237	0.00347410384372387	0.999872044000212	-2.72170468183631
DNASE1L2	0.426405954886575	0.714500459057057	3.17218431958025	0.00199801870347571	0.999872044000212	-2.72238481419693
TFDP1	-0.152970825036791	5.78185818112539	-2.72830576844392	0.00749512992223227	0.999872044000212	-2.72562478227397
PRR16	-0.221075627945518	-0.633731084774694	-2.89231695749886	0.00467289848087998	0.999872044000212	-2.74903853139049
LRRC27	0.263392220929464	2.92779790477443	2.97996525012088	0.00360208520232888	0.999872044000212	-2.7777862112072
FAM167A	-0.601416488502604	1.64115011205135	-3.15815756521514	0.00208759924348711	0.999872044000212	-2.80912350313594
ZNF826P	-0.226475687406635	-0.633653266928627	-2.85061095207502	0.00527897534150502	0.999872044000212	-2.80991300837471
STARD4	0.252103078576768	3.61866304716032	2.827740954875	0.00564113265035661	0.999872044000212	-2.82984182204522
SAG	0.292276891201259	-0.484024789047504	2.88865516467844	0.00472343373032734	0.999872044000212	-2.83519676024238
UNC93B3	0.275679616185442	-0.6621180752204	2.85811994820505	0.00516479536602986	0.999872044000212	-2.83637047340537
CA6	0.420208099550895	1.68730647328136	3.11931642001259	0.00235553518971922	0.999872044000212	-2.8530215797928
DOM3Z	0.259566097661115	4.31655397397456	2.7102574121525	0.00788588370210383	0.999872044000212	-2.88018634071097
C6orf70	0.20297374052632	4.16765830150392	2.7212734997531	0.00764523711766461	0.999872044000212	-2.88879533967751
DNAJC27-AS1	0.303048302789567	0.234796755299309	2.9455857737069	0.00399179092924193	0.999872044000212	-2.9102582086877
STARD13	0.296558266054874	-0.159598513722052	2.87015990395229	0.00498643660174505	0.999872044000212	-2.93027834138679
NUP210L	0.270518318903478	-0.539829976282889	2.79463038162559	0.00620584580805778	0.999872044000212	-2.95235338079589
LAYN	-0.331032326535913	0.0582024466729467	-2.85066195274053	0.005278192095247	0.999872044000212	-2.95298967145453
ANAPC7	0.118262310557285	5.57031135165243	2.58433244997671	0.0111686200399797	0.999872044000212	-2.97072077719994
TXLNG2P	1.35722585290898	2.66186537995303	2.77817546340452	0.006505291474117	0.999872044000212	-3.02124983019908
ZNF84	0.153802139802522	4.71081584716315	2.59054224121774	0.0109815352148306	0.999872044000212	-3.022420777525
OR10AD1	0.198270061494247	-0.524755006086074	2.7244224605713	0.00757768614781314	0.999872044000212	-3.04580950436563
GRIK1	0.305733952299124	-0.0435751579991269	2.79827049142343	0.00614132794479837	0.999872044000212	-3.04759592930127
GZMAP1	-0.234076938086188	-0.464111354680073	-2.69934134915251	0.00813111636495463	0.999872044000212	-3.06015969354367
DDX11-AS1	0.208737194303758	-0.657164052324722	2.69369886963008	0.00826057347840164	0.999872044000212	-3.06249846886597
ZNF630	0.295992220486493	1.48420093430416	2.96398743837794	0.00377861461591206	0.999872044000212	-3.06310833010238
TRAJ54	0.248296795721812	-0.562751961190392	2.70481371944984	0.00800732503300352	0.999872044000212	-3.068445122876
CAPN10	0.230731360443287	5.84656429076686	2.51587561079741	0.013429655589325	0.999872044000212	-3.07047720346985
