logFC	AveExpr	t	P.Value	adj.P.Val	B
AEBP1	-0.580713961901329	4.85920173788202	-4.56674705388336	2.0235506150873e-05	0.119201386503552	2.48861518774121
CHMP3	0.238269530929552	6.52485585994243	4.48752663724489	2.70631128785711e-05	0.119201386503552	2.32879056108986
GNB1L	-0.549525881952733	3.24490767107659	-4.53500029490805	2.27425308924298e-05	0.119201386503552	2.07390857256192
GALNT5	0.392722133808029	-0.679742395764073	4.46896690486176	2.89604923478017e-05	0.119201386503552	1.98502566340602
CIR1P3	0.505905523097258	-0.559614484984743	4.31496933641161	5.05446199527291e-05	0.163551612143147	1.499647956971
POLD1	-0.360130577772831	5.34214546937289	-4.19587525793752	7.72320981654303e-05	0.163551612143147	1.38812740388612
MXI1	0.465083228705383	5.99635130689062	4.13748219854229	9.48649539439106e-05	0.163551612143147	1.23359988705242
PMPCA	-0.233298683306553	5.72036942246271	-4.02558576109988	0.000140088233173899	0.163551612143147	0.887980599885529
TMEM223	-0.321822377872007	4.14848333852608	-4.05111988407989	0.000128228893701459	0.163551612143147	0.868704515935277
TCF3	-0.394511908315913	7.20265144688792	-3.99512390640942	0.000155618412490872	0.163551612143147	0.801928849830818
USP10	0.280325410635529	6.84742617349985	3.96815563308116	0.000170737094335796	0.163551612143147	0.721616513320236
FAM222A	-0.651459828098282	0.2697870508421	-4.03826324863568	0.000134074047998528	0.163551612143147	0.678860885527538
PPP1R3F	-0.457393852141333	3.52441824816794	-4.00765135600721	0.000149041112360454	0.163551612143147	0.647070150084879
SOX12	-0.477732925484444	4.43908486010954	-3.9388058067257	0.000188791668590599	0.163551612143147	0.567081606897699
IGLL5	-0.941384776026483	2.73271878703213	-4.04431432220116	0.000131291745674633	0.163551612143147	0.561979039295976
RASGEF1A	0.476708799068475	3.00996734163232	3.94389666973192	0.000185533906212195	0.163551612143147	0.463864096150339
IGHV3-33	-1.38215227584302	2.24509246576268	-4.01961866096804	0.000143008016623246	0.163551612143147	0.461179251429132
TMX4	0.299476482490381	6.94994992062675	3.8661851091907	0.000241677532752614	0.163551612143147	0.419776088806374
TSPAN5	0.349695312341432	4.85796166351935	3.86307268086582	0.000244235325856159	0.163551612143147	0.395218711264523
WDR24	-0.321448485290632	4.45703965622291	-3.86426903046398	0.000243249113347912	0.163551612143147	0.363159792361722
RNF141	0.458858168698783	6.08510603330382	3.84259153405362	0.000261724729766878	0.163551612143147	0.352077859549578
PF4V1	1.10860945388191	1.35260281854354	3.95510377859533	0.000178551259892596	0.163551612143147	0.304902241129621
CXCL6	0.695807175325717	0.317725001267836	3.92399246949566	0.000198586272852756	0.163551612143147	0.263171178835319
DDX54	-0.379744376977139	6.30187036957309	-3.80558654354166	0.000296407175990902	0.163551612143147	0.243856668255468
WDR35	0.338181473213198	3.07831748453023	3.84812765909207	0.000256882527646484	0.163551612143147	0.204067945558299
3-Mar	-0.481362064574851	2.55171115279815	-3.89156135486115	0.000221759674541856	0.163551612143147	0.169182058121463
FBXL19	-0.321359244557272	4.82596086345349	-3.75895574962937	0.000346396603186487	0.163551612143147	0.085301389750958
PDZD8	0.363242877795224	4.81741491679719	3.74430505446413	0.00036369911642988	0.163551612143147	0.054291113514136
RCC1	-0.469974233179742	4.84975044023895	-3.74769412304137	0.00035962474367029	0.163551612143147	0.0513400982339229
FBLN2	-0.941394023178364	3.46294291618037	-3.80357298126297	0.000298415280608932	0.163551612143147	0.0448945632098905
RPUSD3	-0.323629025921691	4.92977417632295	-3.7395388307189	0.000369503747615025	0.163551612143147	0.0343011734197463
ODF2	-0.242127456815033	5.68490613053199	-3.73183120622037	0.000379078153731735	0.163551612143147	0.0280876834099173
RCC2	-0.254800572270749	6.73205299655847	-3.71825632989953	0.00039651923223367	0.163551612143147	-0.00754300051309365
AIFM2	-0.411325218897604	2.75843560960269	-3.80374856294764	0.000298239658407274	0.163551612143147	-0.0199932312122133
IGHV1-3	-1.2299102254306	1.95368642812862	-3.82930888829694	0.000273701300681341	0.163551612143147	-0.0224954707575922
FRMD4B	0.470587213422096	3.97099199336584	3.70052638299566	0.000420453912820668	0.163551612143147	-0.100275600229923
MTAPP2	-0.50383842751429	0.162280219267508	-3.737046510324	0.000372574168599354	0.163551612143147	-0.123253305808341
PSD	-0.536592230639812	3.18925658759852	-3.74072513434554	0.000368050775831729	0.163551612143147	-0.128473925797828
SLC40A1	0.509702239020727	6.48750496895734	3.67578194564417	0.000456170314189693	0.163551612143147	-0.128862279487326
KIF1B	0.432500972491705	5.30347259785747	3.65983525707888	0.000480700215840453	0.163551612143147	-0.176590932363492
C20orf111	0.299032060793975	6.09859992362747	3.64687670520041	0.000501553646525811	0.163551612143147	-0.210691202900325
C19orf52	-0.302243039042573	3.83642766920457	-3.67029729521597	0.000464469320221262	0.163551612143147	-0.221804439432657
RECQL4	-0.53305834011685	2.92018677831061	-3.7150786873515	0.000400711075212591	0.163551612143147	-0.232746845723736
NOG	-0.622606901656861	4.94286469281587	-3.64147917782428	0.000510491202454717	0.163551612143147	-0.243950945339439
DHX30	-0.233898596183276	6.61898398337994	-3.63337075106601	0.000524203034740679	0.163551612143147	-0.248757940008788
MAP2K4	0.302242419758439	5.55132668009068	3.62517858122825	0.000538411934885416	0.163551612143147	-0.272929402896873
ARMC6	-0.33477839040024	5.29438428476776	-3.62408878826265	0.000540329509095891	0.163551612143147	-0.280769345415333
MFSD3	-0.415244930885073	3.46979505838305	-3.6610237843483	0.000478829484720375	0.163551612143147	-0.291612313963727
PAIP2	0.163721366734325	6.62992946499554	3.61056756703347	0.000564667942248379	0.163551612143147	-0.312991161681328
PDE6H	0.306527387899056	-0.635948217173734	3.64165887569135	0.000510191223862747	0.163551612143147	-0.328214192431697
NSMAF	0.188940921069328	6.19071782248254	3.60188728100493	0.000580838208682816	0.163551612143147	-0.337329239962668
TOX2	-0.717688058721307	2.37773095894542	-3.70330777073463	0.000416610153784097	0.163551612143147	-0.346615629140657
TBC1D8B	0.605897501104257	-0.144181975316977	3.65924230395762	0.000481636118941603	0.163551612143147	-0.353981199475729
TRAP1	-0.249731511252311	5.76499071298804	-3.59361480448957	0.000596657679306681	0.163657806930901	-0.361436965583813
SBK1	-0.458236893968602	5.95443136519025	-3.58857747433146	0.00060649024924956	0.163657806930901	-0.375278295025692
BCL7A	-0.568382566445041	4.3840107116975	-3.59911238245635	0.000586099679084408	0.163551612143147	-0.38273082051563
SNRK-AS1	0.323226230094805	-0.518664299201936	3.62551807547167	0.000537815892397768	0.163551612143147	-0.383674998732598
GLRA3	0.311549416060242	-0.815678968298684	3.61226633914241	0.000561553835045997	0.163551612143147	-0.387961008635051
SAMD1	-0.351186127886406	5.5604371342342	-3.58362794272479	0.000616301265167388	0.163657806930901	-0.390540775415776
IGLC6	-0.799279221980834	0.543918979005322	-3.63959377367088	0.000513648738326483	0.163551612143147	-0.402324889844515
LRRC45	-0.374163907696719	4.42730541963714	-3.57455753230173	0.000634673314035963	0.165861292734732	-0.441002729781231
