logFC	AveExpr	t	P.Value	adj.P.Val	B
TIGIT	0.414474206207099	4.86296034243608	4.54485820593369	1.85361770734056e-05	0.30517961933655	2.05519000276076
ASNA1	0.227798499437095	5.89178606602106	3.80894401169383	0.000266803734342347	0.536745115353347	0.0905261586642947
GRIK1	-0.463378387363612	-0.028337237207446	-3.88107789435283	0.000207917527395744	0.536745115353347	-0.259050405029832
IL1RL1	-0.835324012841887	0.891659974086643	-3.94442774961273	0.000166644218290653	0.536745115353347	-0.29978691902357
KIF4B	0.303921431781803	-0.606242896908904	3.78361710045923	0.000291024245552323	0.536745115353347	-0.411831199320668
AKIP1	0.339455981830543	2.83493736642085	3.73387109306788	0.000344833556177297	0.536745115353347	-0.596537175392443
CHN1	0.495065696576493	0.671272227037315	3.83105701418911	0.000247240932359588	0.536745115353347	-0.604010488753486
ENTPD2	-0.863340709650517	0.912630999996115	-3.80022701399402	0.000274914287785107	0.536745115353347	-0.617810404723802
HK2	-0.357468415636666	6.40399412548471	-3.52910223750546	0.000683270304849116	0.536745115353347	-0.636408182388276
CYSLTR2	-0.597537726607001	2.67633450908428	-3.75072060108933	0.000325625981054344	0.536745115353347	-0.692083279239601
RAB11FIP5	0.388103371308646	3.49534095891072	3.61195658983717	0.000519595731339778	0.536745115353347	-0.70549782911803
KLHL33	-0.407008263404096	-0.169300246049376	-3.64509921970391	0.000465177211870519	0.536745115353347	-0.768536129716294
MRPL33	0.291991146329496	4.09696949572546	3.52610001603874	0.000690032750667949	0.536745115353347	-0.798852568871328
ZC3H12D	0.263638364379689	4.87519450893937	3.461299181729	0.000852382701758043	0.541920186019495	-0.863525800432149
ZSCAN29	-0.266764984603106	4.95956110066325	-3.44499277262626	0.000898583128990533	0.54793602354445	-0.913085971852048
SLC5A9	-0.617596569289263	1.16415146467308	-3.67846716163723	0.000415885381740277	0.536745115353347	-0.941531919187289
PRSS57	0.582244556915458	0.958818743401566	3.67772010644936	0.000416932446822595	0.536745115353347	-0.982806856091866
EPS8L2	0.323072893719628	3.30652388256587	3.50866524354915	0.000730572961273662	0.536745115353347	-0.989190374885345
SUSD2	-0.616836978012149	0.861186325658596	-3.62394184966987	0.000499253990234236	0.536745115353347	-1.00208386716815
TRPM5	-0.463715240529971	-0.166917413678396	-3.53514315066242	0.000669852864253082	0.536745115353347	-1.0087629401211
SLC4A8	-0.457773881074194	1.6588785767553	-3.63678089595074	0.000478302745067144	0.536745115353347	-1.08869468603584
DDX28	0.206436361382318	4.80328491150999	3.37141046284952	0.00113802208216661	0.551021968190097	-1.08896385198642
ACAP2-IT1	-0.551361596562541	-0.126476600020587	-3.48765235855442	0.00078242728185619	0.536745115353347	-1.11419972752872
SMPD3	-0.638498747616852	5.23375539122218	-3.32575642996071	0.00131551996094642	0.551021968190097	-1.19099689699763
NTNG1	0.296340180897594	-0.710945692998391	3.42279130485427	0.00096529432895732	0.551021968190097	-1.20423886593752
ERO1LB	-0.323906603452353	4.06122216178343	-3.36789181230071	0.00115085730193212	0.551021968190097	-1.2103654119162
CACHD1	-0.581097217973102	2.15285732516666	-3.55367630760346	0.000630228201265917	0.536745115353347	-1.21753968921871
IGLV2-5	0.497325453828822	0.273040862185426	3.50419501582804	0.000741324483280899	0.536745115353347	-1.22114971518856
ITSN1	-0.536191390650832	2.95268183514615	-3.46006407798565	0.000855802043033701	0.541920186019495	-1.24464876268547
ENHO	0.469325810118704	1.52442021263342	3.53950512129934	0.000660319978014121	0.536745115353347	-1.27484806013109
EPAS1	-0.535157026790085	2.37346279730971	-3.49524102086959	0.00076331162827632	0.536745115353347	-1.29133310426784
WSB1	-0.343345218414419	7.15781045754898	-3.25134306359276	0.00166157858550734	0.551021968190097	-1.32841285441601
CELF1	-0.223038559166049	7.68233351129239	-3.22965138726442	0.00177749711059739	0.551021968190097	-1.38976071351645
RORC	0.467816266031857	3.76015656286143	3.27600126020933	0.00153842030886932	0.551021968190097	-1.41968923197318
IGLC2	1.00628824643272	4.33686354339551	3.22960242149064	0.00177776713939011	0.551021968190097	-1.44313383615618
CCR4	0.51146500971934	4.14127583336337	3.24144363779311	0.00171357321242984	0.551021968190097	-1.44692165475807
SLC29A1	-0.811573341184343	5.06878301915385	-3.21419959187003	0.00186463983479532	0.551021968190097	-1.47068644553171
FAM13A	-0.275610188954907	4.34113865722072	-3.23207526245568	0.00176417818066595	0.551021968190097	-1.47683652684227
TMOD2	-0.318349964337949	5.17560713405306	-3.20117834047793	0.00194116096665607	0.551021968190097	-1.47873616292234
C4orf19	-0.48485021496259	-0.119717825801342	-3.31611371097539	0.00135619689550438	0.551021968190097	-1.48701007212652
IL5RA	-0.960727560513061	2.21700728332461	-3.41522841078249	0.000989066546380115	0.551021968190097	-1.49932498215312
C12orf75	0.353749584688217	4.37259001706725	3.20698326435242	0.00190669187948597	0.551021968190097	-1.50666712758778
EFHC2	-0.408574647296139	2.04469662726096	-3.40140885878294	0.00103393697792638	0.551021968190097	-1.52925206585255
KIAA0907	-0.17404711117136	6.09879402190347	-3.16470043685208	0.0021714450693682	0.560858362037837	-1.53150149360343
PRPF38B	-0.217038584033116	7.12873827738015	-3.16141866012431	0.00219336734116053	0.560858362037837	-1.5417436710405
P2RY14	-0.558853654849548	3.67523529597216	-3.25139493289567	0.00166131008665859	0.551021968190097	-1.54784755585212
RBM28	-0.208533052477522	4.09275032339559	-3.20993993281109	0.00188935623724795	0.551021968190097	-1.55370532508677
RYR1	0.386266483733586	2.16017798534151	3.34089491212721	0.00125396455483057	0.551021968190097	-1.57890273983802
CASP10	-0.146472804535419	6.03923156607914	-3.1443794594851	0.00231054687626809	0.560858362037837	-1.57975710165023
SPDYA	-0.372291576517158	-0.111134248965619	-3.26664772067636	0.00158409421118653	0.551021968190097	-1.59843671869243
TPX2	0.666881971207985	1.63400383981847	3.35862767163112	0.00118530522092038	0.551021968190097	-1.60434865099832
RPL15P20	0.262473706895953	-0.594656389101602	3.24378410661937	0.00170114465574556	0.551021968190097	-1.60659766605072
C15orf43	-0.330999597170546	-0.545137200278335	-3.22702799686264	0.00179201836363767	0.551021968190097	-1.61515668100909
DAZL	-0.321949351354176	-0.518638144263872	-3.22442486392147	0.00180653715357951	0.551021968190097	-1.6253113528189
MCOLN2	0.305821516390718	3.04207402290724	3.22609571749426	0.00179720549017192	0.551021968190097	-1.65502215772808
BBS1	-0.442856136034354	0.46389108867058	-3.27930694727578	0.00152257588400923	0.551021968190097	-1.6554137587325
DCBLD2	-0.403719397169921	1.58243750266042	-3.34459273026569	0.00123934558187964	0.551021968190097	-1.66522462334011
NME9	-0.433582988886972	-0.0301736156464878	-3.2338005041702	0.00175475513160668	0.551021968190097	-1.67496384040358
CDK15	-0.468085033416831	-0.309172826876112	-3.20443521257891	0.00192175090086751	0.551021968190097	-1.69108257892972
PFKFB2	-0.344395179730981	4.55447992610504	-3.12591484976325	0.00244410388092528	0.560858362037837	-1.69556401545016
TPT1P1	0.242337584336243	-0.712271913771262	3.18884253615336	0.00201635276965139	0.560858362037837	-1.70220063904262
CEP85	-0.202451227001761	4.61964253269808	-3.11377026261525	0.00253583172776339	0.560858362037837	-1.71225331452164
ACPL2	-0.277993514466308	4.41015550702729	-3.12010274260078	0.00248760996792123	0.560858362037837	-1.71929041951397
ZNF736	-0.630931932755141	1.30434491442132	-3.28214353108419	0.00150910203202722	0.551021968190097	-1.75241841836543
FBLN7	0.43148827808579	2.6306582504284	3.20424382651634	0.00192288647295459	0.551021968190097	-1.76452251123358
GCNT7	-0.449845025428632	-0.121823553846026	-3.16297835520784	0.00218292294962367	0.560858362037837	-1.80486405248073
KSR1	-0.375863426741142	6.26350559159713	-3.04355603180546	0.00313207986126189	0.585360991374582	-1.81200174168189
WDR19	-0.33537228891723	3.62184906367845	-3.11271036091524	0.00254398740643844	0.560858362037837	-1.83504509133033
CSTB	0.225232615309062	5.37020395903057	3.03748690598902	0.00318930509080763	0.585360991374582	-1.83710459867262
RNF216-IT1	-0.252575889504088	-0.738711486809323	-3.10888079525042	0.002573658938803	0.560858362037837	-1.84622699701276
ALOX15	-1.09646741691796	3.92577484164507	-3.10691735679914	0.00258899632621936	0.560858362037837	-1.84939766740344
CTLA4	0.355660613387472	2.82224316527806	3.1435673204805	0.00231627518581965	0.560858362037837	-1.85852765358959
GMDS	0.267832125099279	4.07277227694233	3.05448170653484	0.00303145804820263	0.585360991374582	-1.87546067837379
IGHA1	0.931697609115459	8.66612277504105	3.02479598716994	0.00331211510644792	0.593087434415434	-1.88654492908557
COMMD1	0.314942232636916	3.68236957839444	3.06212173536291	0.00296288841983563	0.585360991374582	-1.90043224140828
CHD7	-0.202130427380459	5.77898316321753	-3.00412190289677	0.00352160530871708	0.593087434415434	-1.90639324730221
SYNPO2	-0.304808399138694	-0.251981873056997	-3.09165547556515	0.00271114748962539	0.576662772556576	-1.93846303842884
TFB2M	0.28233695282399	3.4277731372518	3.05671279062421	0.00301128313790849	0.585360991374582	-1.9460838938532
BTNL3	-1.64399174833345	1.38499202201715	-3.13773734675168	0.00235778643326965	0.560858362037837	-1.96195405598385
RNF144A-AS1	-0.384520572045736	0.542138410087881	-3.12428116449389	0.00245626053748603	0.560858362037837	-1.97337326297848
ST8SIA1	0.389794399876782	1.93364855116548	3.1553785080948	0.00223425635184079	0.560858362037837	-1.97395960403382
SERF1B	0.32586104520616	-0.581071613530013	3.0642673882911	0.00294389183648225	0.585360991374582	-1.9802561727375
SLC16A14	-0.579109276010446	0.517640294573741	-3.11390255482493	0.00253481548305483	0.560858362037837	-1.98107171463214
EFR3B	-0.413296705462001	-0.270713721150818	-3.05739318628061	0.00300515541505431	0.585360991374582	-1.999203983096
STOML2	0.19459873015191	5.42550454105185	2.96373075173505	0.00396672601267301	0.609152182750084	-2.00110009231636
C1orf220	-0.327312646177496	-0.461828873518065	-3.0363785729494	0.00319985964672694	0.585360991374582	-2.02069033482729
CACNG8	-0.863194522464978	1.3135305092887	-3.12591750930261	0.00244408413641594	0.560858362037837	-2.03447334627747
HES7	-0.22804277781609	-0.686008715282169	-3.01269864564804	0.00343324998931089	0.593087434415434	-2.04573901156716
SMPDL3A	-0.366616465147283	2.71316131485474	-3.07801027771611	0.00282487746858458	0.585360991374582	-2.04677094167222
CCT6P3	-0.427018150688457	1.96695293605126	-3.12157204693729	0.00247654398249163	0.560858362037837	-2.07165394744675
KIAA0319L	-0.247096227437033	6.82185752314669	-2.9274023132219	0.00441093870211369	0.609152182750084	-2.07344574341204
CDK18	-0.415811369116501	2.76753948354238	-3.06076317375802	0.00297497528394523	0.585360991374582	-2.07426214688363
MPG	0.258216103820426	4.65950004332307	2.93616547295939	0.00429977055301624	0.609152182750084	-2.08820272717637
NUDT17	-0.45047426207845	2.21023224757393	-3.08911389040519	0.00273200293120827	0.576662772556576	-2.10170390647323
TMEM116	0.264389548157848	3.13833396897154	2.99985846258519	0.00356630563697327	0.593087434415434	-2.101837226424
GZMA	0.368013835866406	6.39868850806217	2.90143072283006	0.00475617450721609	0.609152182750084	-2.13033533240975
C9orf117	-0.335952077365819	0.653290809344513	-3.04733896155443	0.00309689463243592	0.585360991374582	-2.13465959418634
HELLS	0.34178030418436	2.65416623285642	3.01394999432332	0.00342053202029877	0.593087434415434	-2.13969744499036
PSMA6	0.211655261421181	3.25918575836962	2.97316727380733	0.00385830631722849	0.609152182750084	-2.14112673981236
UGT2B11	-0.597246969284612	0.170196743879402	-3.006402606074	0.00349790674931974	0.593087434415434	-2.14518244785142
KLHL31	-0.333769138777078	-0.295410602240063	-2.95519249781796	0.00406724536917636	0.609152182750084	-2.20148034520286
C4orf52	0.278341619693668	3.81338532199019	2.90195620190593	0.00474894928189473	0.609152182750084	-2.21936872960082
C11orf49	0.191649752122092	3.63789084815727	2.91094740596004	0.00462687890218808	0.609152182750084	-2.22138514621572
VIPR1	-0.266816760458426	5.79918215152703	-2.86064630284258	0.00534885888746304	0.609152182750084	-2.22364718330235
CCDC93	-0.170161140189888	6.05471585011375	-2.85896813222279	0.00537464235893593	0.609152182750084	-2.22434019210382
CYB5A	0.303779468915192	3.3296516390986	2.92374300783764	0.00445814028107953	0.609152182750084	-2.22620383745902
PMP22	-0.681115046325194	1.10320156145333	-3.01609028716624	0.00339888050747447	0.593087434415434	-2.22649876690394
ZNF396	0.364193534578537	1.60948890881202	3.03729848290007	0.00319109714497318	0.585360991374582	-2.2294311061302
DNASE2	0.236932242487819	5.62892633482033	2.85754496709242	0.00539659739739121	0.609152182750084	-2.2301328711381
CENPJ	-0.376365997696772	2.54659371094056	-2.98984261527817	0.00367339267576716	0.604787370138305	-2.23731304562508
RBM25	-0.255559325207	7.54076374691935	-2.85333448013896	0.0054620358424709	0.609152182750084	-2.24066738144883
KLHL6	-0.20449794587956	6.38012607812409	-2.85085737578185	0.00550087436032624	0.609152182750084	-2.24083964561686
PNISR	-0.324001863746034	7.8423683289193	-2.84889586170095	0.00553180879572373	0.609152182750084	-2.25285832785519
BTNL9	0.540188299962854	0.655857148114264	3.00034260157765	0.00356120332901621	0.593087434415434	-2.25536436647347
HRH4	-0.644769148150316	2.12672428358942	-3.0130611351823	0.00342956135840021	0.593087434415434	-2.25821593590741
LINC00323	-0.294393807206072	-0.65574120738481	-2.90479596526486	0.00471007785883399	0.609152182750084	-2.26296256754587
TARDBP	-0.137998844496001	7.15524315657388	-2.83874558218194	0.00569445445891396	0.609152182750084	-2.26951873185756
PSMD8	0.197663631210789	6.59233060802905	2.83539223178736	0.0057491453493444	0.609152182750084	-2.27470870474496
KCNE1	-0.566523163053423	2.78469705594641	-2.95555535927631	0.00406292601153687	0.609152182750084	-2.27823137274897
CPLX1	0.426662601696907	0.195493989942085	2.95481248434743	0.0040717734460546	0.609152182750084	-2.28740774598143
NDUFAF3	0.238031861874064	5.54949916985324	2.83119181363358	0.00581833160137424	0.609152182750084	-2.28801784515315
ANKS1A	-0.189822328602235	5.26918827067827	-2.83012395711322	0.00583604198409172	0.609152182750084	-2.29871672689695
TGFB2	0.300450266923211	-0.395682182009433	2.90147071809256	0.00475562422494457	0.609152182750084	-2.31978059940399
PDE8B	-0.390923104399937	1.17671910658961	-2.97248176179788	0.00386608914261415	0.609152182750084	-2.32343437880672
SKA3	0.466321727766252	0.0258046694902198	2.92226845617555	0.00447729198146509	0.609152182750084	-2.33142559964952
APOBEC3G	0.188242356277623	6.18758731153154	2.80561913921293	0.00625629498771456	0.611478346271369	-2.33859384947633
DGKD	-0.201071257511372	7.86039118207735	-2.80783324237117	0.00621721367323205	0.611478346271369	-2.34121219443765
FGFR1OP	-0.216298740558395	4.31166820869494	-2.82828653485814	0.00586663145276981	0.609152182750084	-2.34427679181406
PPIAP11	0.252763549148118	-0.727318855407099	2.86921766164593	0.00521893310227349	0.609152182750084	-2.34447665884084
KARSP1	0.26329573725739	1.88030823166208	2.95587672367672	0.00405910415808945	0.609152182750084	-2.35223302494884
